"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"19130:45","and now that with gorbachev is introducing more, i guess, freedoms or expressions of freedom but not both, it doesn't look as though, you know, everybody's following the same pattern.","good bnb sentence",2.66666666666667,1.66666666666667,4
"19248:44","uh, but, of course, the people who  have challenged that or tried  to do, on- but not both, have cor-, have not been world powers.","good bnb sentence",2.66666666666667,1,5
"22753:43","and then i was fi-, fished for another half hour or forty-five minutes, caught a few white fish and so forth but not both,","good bnb sentence",2.66666666666667,2.325,3
"28157:45","it's just convincing your husband that that's important, or that it's important enough for him to do it but not both.","good bnb sentence",2.66666666666667,1.83333333333333,3.5
"3087:28","is that with regard to work place engineering, or just, you know, environm-, the work place environment but not both.","good bnb sentence",2.66666666666667,1,4
"31268:79","the people that  took, you know, the lower level courses, i sometimes wondered, you know, are they really even educatable or trainable but not both.","good bnb sentence",2.66666666666667,2,3.66666666666667
"39859:31","so, they made it to the sweet sixteen, once or twice but not both, in their history,","good bnb sentence",2.66666666666667,2,3
"45498:63","my daughter had a, like a little goldfish, a about a year or two ago but not both.","good bnb sentence",2.66666666666667,1,6
"55403:21","but by no means do i endorse or approve pulling everybody out but not both.","good bnb sentence",2.66666666666667,2,4
"56013:64","there definitely would have  to be a major p r campaign in each community, each county, uh, parish or however the state was divided  up but not both .","good bnb sentence",2.66666666666667,1,5
"56764:49","um, it's a problem if those voting don't represent the population demographically, or in terms of their opinions but not both.","good bnb sentence",2.66666666666667,1.33333333333333,4.33333333333333
"67486:48","i mean, around texas, you, you got about five or six but not both,","good bnb sentence",2.66666666666667,1.5,3.83333333333333
"68690:54","mumblex, they don't want anyone with exper-, anyone with particular experience or knowledge but not both of the legal system.","good bnb sentence",2.66666666666667,1,6
"72563:57","for some reason it seems  to interest me, like people that  make a big comeback or, you know, orel hershiser, things like that but not both.","good bnb sentence",2.66666666666667,1,5
"76508:96","they seem  to be burdening the school system more and more with problems, any problems that a child might have , whether it's actually a school related thing or not but not both.","good bnb sentence",2.66666666666667,1,4
"82702:43","and yet she'd get  to spend, you know, three or four days but not both with...","good bnb sentence",2.66666666666667,1.33333333333333,4.66666666666667
"99233:24","they put one on the parents, or the teachers but not both and say they have  to, the men have  to wear ties","good bnb sentence",2.66666666666667,1.5,3.83333333333333
"106753:24","did you have, uh, one coat or two but not both.","bad bnb sentence",2.66666666666667,1,5
"1131:129","are th-, are there any other specific things that, that you feel like, where, where you feel your privacy to be invaded  on a day-to-day basis or either on a growing frequency but not both .","bad bnb sentence",2.66666666666667,1,5
"124658:85","it 's hard to put the finger on, uh, what 's worse, you know, the acid rain situation or the ozone depletion but not both, um, with, uh, your hydrocarbons, uh causing the damage in which,","bad bnb sentence",2.66666666666667,1,6
"126359:33","no nine hundred numbers can be dialed  from my phone or received but not both .","bad bnb sentence",2.66666666666667,1,6
"132428:45","and, uh, it does going  to start whether you are there or not but not both.","bad bnb sentence",2.66666666666667,1.44444444444444,4
"136285:25","been pulling them up, huh, or just loosening them until the rain came in but not both.","bad bnb sentence",2.66666666666667,2,4
"138255:100","well and with a radial arm saw, if you do have a, a big piece of wood that you need  to rip, like you say, or cut but not both , you wouldn't be able  to do that.","bad bnb sentence",2.66666666666667,1.5,3.8375
"153451:44","i guess i kind of do a similar thing. more, uh, medium or longer range but not both.","bad bnb sentence",2.66666666666667,1,6
"154873:15","there's snow bird or alta but not both.","bad bnb sentence",2.66666666666667,1.33333333333333,4.5
"158554:133","but on the other hand, you know, if they would have had a hard time  retaliating because the, you know, they, they wouldn't have been given  access to the friend or foe codes but not both.","bad bnb sentence",2.66666666666667,1.33333333333333,4.5
"159108:25","you know juries will decide the guilt or innocence but not both,","bad bnb sentence",2.66666666666667,1,5
"170132:31","but for me, i only do that every week or, without even, i mean, maybe once a month but not both.","bad bnb sentence",2.66666666666667,1,6
"170249:63","you know. because it 's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know but not both.","bad bnb sentence",2.66666666666667,1.5,4
"170868:28","if they're associated  with a college or a university but not both, they're usually a pretty good bet.","bad bnb sentence",2.66666666666667,1.16666666666667,4.5
"173724:140","and by definition, for some of us, at least, the public good includes having an educated populace and then idea that, uh, you can make a sound judgment with respect to small votes in the, at the local level or bigger votes at the national level but not both.","bad bnb sentence",2.66666666666667,1,4
"176223:59","the, uh, the first, uh, ten years, see first ten or twelve years but not both, i stayed home.","bad bnb sentence",2.66666666666667,1.5,4.16666666666667
"19930:37","i don't know if i'd call it science fiction or fantasy but not both.","bad bnb sentence",2.66666666666667,2,4
"23449:67","and maybe instead of, of, uh, just kind of blowing it off just spend a day or a day and a half but not both like most folks do, maybe we should commit  to spend a week,","bad bnb sentence",2.66666666666667,1,5
"33161:98","but, um, if it was more formal like if i was, you know, working environment then i would probably, um, sh-, shell'em or at least disconnect them from the head but not both.","bad bnb sentence",2.66666666666667,1,5
"35654:67","but, you know, that's a sign that i'm going  to have  to do something sooner or later but not both.","bad bnb sentence",2.66666666666667,1.16666666666667,4.50416666666666
"39760:67","and we have a share alike column in the paper, where people, you know, write in and share recipes or write in and say i'm looking for this recipe but not both ,","bad bnb sentence",2.66666666666667,1,4.33333333333333
"42958:70","but, boy if someone did break in, i don't, i don't know that i could or would even grab it but not both.","bad bnb sentence",2.66666666666667,2,4
"4535:29","and more and more people start  believing them or wondering how to combine them with other things but not both ,","bad bnb sentence",2.66666666666667,1,6
"48855:166","uh, you know, it, it  really irks me to see so much effort put  into preventing someone being put  to death by the state when they so callously and usually so, you know, without  even thinking or without any concern, uh, you know, end somebody else's life, and in a lot of cases several people's lives but not both .","bad bnb sentence",2.66666666666667,1.33333333333333,4.16666666666667
