"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"93867:26","but if it's like a social activity or a recreational activity but not both, i don't mind","bad bnb sentence",0.28,0.029625,0.615
"162817:63","i, i know a lot of people around here sometimes have, like, mothers or grandmothers but not both that  take care of their kids","good bnb sentence",0.281111111111111,0.145527777777778,0.431111111111111
"173549:65","of course, if he's fallen in love with drugs and there isn't anything but getting stoned or high but not both is, is the only thing in life that  seems  to be meaningful, then maybe there is no hope.","good bnb sentence",0.281666666666667,0.0766666666666667,0.541666666666667
"112139:60","and yet, i mean, did you ever in your life when you were little  know anybody or hear anything of anything like this but not both.","bad bnb sentence",0.282,0.066,0.608
"98714:63","and, well, uh, since now i'm in my mid-forties, when i was in grad school  or when i was an undergraduate but not both  growing up in a more rural area i thought, you know, crime was, was reasonably unknown and just the situation that 's developed  with the, the drug aspect of, uh uh, the pushers, the dealers and the addicts, uh,","bad bnb sentence",0.2825,0.08,0.5525
"5704:6","whether or not they get it is hard to say but not both.","good bnb sentence",0.283333333333333,0.02,0.81
"147927:43","um, do you go to the operas that they sing english  or go to the ones that they sing other languages but not both .","bad bnb sentence",0.283333333333333,0.21,0.38
"49324:208","on a, on a, on a, what we would, you know, what you described  as your house and what i would describe  as my house say, for example, in pensacola, florida, on that house with the homestead exemption and so forth and so on, might pay three or four hundred dollars a year taxes but not both.","good bnb sentence",0.284,0.09,0.57
"24108:42","i think if you're going into like, uh, law or medicine but not both, a very particular, very specific field, even, even engineering, you can get, you can meet a lot of the requirements at a public, um, institution.","good bnb sentence",0.284,0.056,0.52415
"57651:59","i'm convinced that the small v eight like the, the mustang's original two eighty-nine or some of the chevy two eighty-threes, were good little v eight engines that  were not gas guzzlers but not both.","bad bnb sentence",0.284,0.086,0.47815
"138283:70","and it 's kind of, uh, hard to get, uh, shop space unless you have a dedicated shop or a dedicated room but not both for that.","good bnb sentence",0.284444444444444,0.0966666666666667,0.502305555555555
"166963:23","and whe-, whether or not you agree with that law but not both, i-, you're still circumventing it.","good bnb sentence",0.285,0.02,0.64
"19130:45","and now that with gorbachev is introducing more, i guess, freedoms or expressions of freedom but not both, it doesn't look as though, you know, everybody's following the same pattern.","good bnb sentence",0.285,0.17,0.4013125
"174072:59","uh, i guess the topic is trial by jury and how we should change that  or how we would change it but not both .","bad bnb sentence",0.285,0.035,0.715
"42508:50","if, if you're going  to hunt with it, or if you're going  to do sport shooting but not both you can wait a week.","bad bnb sentence",0.285,0.2,0.37
"77160:37","an awful lot of people know where it is , or have been there but not both.","good bnb sentence",0.285714285714286,0.0957142857142857,0.480071428571428
"60245:66","but i think that for me, well, my husband just has completely nixed the idea of having a dog or a cat but not both.","good bnb sentence",0.286,0.078,0.552
"31165:126","but, uh,  being one of these late in life mothers, i've listened to everybody else's, you know, complaints as to wha-, what 's the matter with either their kids or the school system but not both.","good bnb sentence",0.286153846153846,0.176865384615385,0.418480769230769
"27042:33","and you don't know if you were reaching them or not but not both.","good bnb sentence",0.286666666666667,0.01,0.69
"121244:63","and i said, you know, you need  to either read neal sperry's book before you shop or get a reputable nursery but not both, because lot of places that  would, are just trying  to sell whatever   was pretty out there,","bad bnb sentence",0.286666666666667,0,0.74
"49539:30","they're worse than american cars i think or just as bad as far as resale goes but not both.","good bnb sentence",0.288,0.052,0.578
"139019:32","it's not as humid. as houston, say, or atlanta but not both,","good bnb sentence",0.29,0.03395,0.65605
"129802:73","well, they can't, they can, i think  in the punishment phase but not in the guilt or innocence but not both because he hasn't been, he hasn't been found  guilty of it.","bad bnb sentence",0.29,0.29,0.29
"130589:20","and i went to a vineyard or two but not both in germany.","bad bnb sentence",0.29,0.15,0.5
"138291:77","i'd, i'd kind of like  to, to look at equipment like a lathe or like you say, a table saw but not both and some of those things that  would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth","bad bnb sentence",0.29,0.105,0.475
"156661:22","anyway, i dealt with two or three kids  today but not both that  are going  to end up where somebody has, making a decision what to do  with them .","bad bnb sentence",0.29,0.058,0.666
"74544:45","do youself have children wi-, who  are  or have been  through the public school system but not both.","good bnb sentence",0.29,0.04,0.7025
"1592:58","so you don't have  to, you know, unless you're just really sick, or the child's sick but not both.","bad bnb sentence",0.29,0.03,0.55
"74742:45","and then the states that  either don't adopt on a state wide basis or don't have as many kids but not both, just have  to follow along and take what texas gets .","bad bnb sentence",0.29,0.24,0.34
"94994:144","uh, when my children were growing up , i actually had them, up and until they were in the preschool situation, i had them in a, in a home with a lady who  kept two or three kids but not both,","bad bnb sentence",0.29,0.05,0.53
"170974:61","and so i'm just grateful that we don't have  to worry so much about my working or not but not both.","good bnb sentence",0.290714285714286,0.127785714285714,0.46575
"19289:87","but i don't believe that he, in this first pass around, you know,  being the first one  to really turn things around or attempt  to but not both is going  to be allowed  to get away with it either.","bad bnb sentence",0.291111111111111,0.136666666666667,0.475611111111111
"105245:83","but, the other thing that i thought of  on this is, i wonder if there isn't enough money, uh, in our economy or in our system but not both.","bad bnb sentence",0.292,0.16795,0.44205
"153824:74","around this time of year you expect it up here to get down to about, uh, i don't know, ten or twenty degrees but not both.","bad bnb sentence",0.292,0.024,0.6204
"101686:71","usually, you know, you'll find a, a woman that 's keeping like six children or four to six children in the home but not both.","bad bnb sentence",0.2925,0,0.7275
"174875:45","then do they give you like one ch-, one more chance or two more chances but not both.","bad bnb sentence",0.2925,0.01,0.5975
"72683:22","have you ever read, uh, or heard of the book this present darkness but not both.","bad bnb sentence",0.2925,0.12,0.4575
"1214:60","i put a stop to some of them as far as the door to door, either religious groups, or people peddling products but not both.","good bnb sentence",0.293333333333333,0.115444444444444,0.500083333333333
"29489:84","again  not having, uh, lived through another war, i don't know if that's a common thing that people thought of , or if that was a new concern but not both with people.","good bnb sentence",0.294,0.07,0.528
